timestamp,BTC,ETH,DOGE,XRP,LINK
2023-06-18,26501.044442233673,1726.3728097349979,0.06226368525382487,0.48091801693676484,5.277435363509639
2023-06-19,26333.092529664373,1719.2731615068672,0.06234502484732359,0.48873703886019854,5.1581828161822605
2023-06-20,26779.387461522838,1734.7931034426633,0.062377878383606054,0.49394067262722385,5.115010834666732
2023-06-21,28330.891419807507,1790.1904407317654,0.06294577084371662,0.49227331562276505,5.256459655232529
2023-06-22,30101.764819488686,1892.899571916819,0.06582728051391183,0.500997345241522,5.558062644186349
2023-06-23,29935.632106749556,1874.1779470167141,0.06567628419249455,0.4952656835302854,5.574432303421093
2023-06-24,30629.24435333575,1891.3450080216778,0.06826322322119165,0.4961332787394924,6.0529488428474005
2023-06-25,30537.816664634793,1875.0599619284883,0.06670975607143495,0.48669686131785794,6.1427873464677765
2023-06-26,30454.75697441562,1899.1473121046054,0.06668810570472994,0.4895723008499811,6.147150513441115
2023-06-27,30285.50506407074,1859.8024196427973,0.06476987890853952,0.479149986572276,6.06857522397423
2023-06-28,30693.54635606798,1890.0129037837075,0.06554606179573118,0.48436959597213397,6.202058100320255
2023-06-29,30083.477245263824,1828.4583364007253,0.06256195778636212,0.46481822681196244,5.816175921687958
2023-06-30,30466.610456893526,1853.4452458749938,0.06345838565790562,0.47458822908630927,5.9039610922993475
2023-07-01,30480.781481944465,1934.0457142617754,0.06643752355548457,0.473647912120312,6.307654717031672
2023-07-02,30583.619599697537,1924.5672408676514,0.06842832515058798,0.4733162435648094,6.497577396722958
2023-07-03,30571.887072871446,1933.9598813832074,0.06790599084575065,0.4838261040782226,6.523280476401835
2023-07-04,31134.713133508405,1953.7811276489165,0.06831529280936248,0.48951641386335387,6.615785812196257
2023-07-05,30775.624022375305,1937.0004255391354,0.06897570943518887,0.48803429392408554,6.530573626356602
2023-07-06,30484.79377442352,1910.5052605097412,0.06699232707744318,0.47780553433734296,6.304683755708193
2023-07-07,29990.055151220247,1855.4747836363103,0.0651763425344668,0.46440877628499516,6.101203748328674
2023-07-08,30315.26540235163,1869.317187141899,0.06539332388546416,0.46836384008337706,6.151122068454357
2023-07-09,30264.19734525722,1864.8685919146383,0.06578459922650814,0.4704270186958301,6.193928327811875
2023-07-10,30169.87065747925,1866.9167424803986,0.06534031056517546,0.4681921443187148,6.144127906165486
2023-07-11,30394.28114637557,1875.2742726720535,0.06519954622750847,0.47731724646757945,6.167444595117254
2023-07-12,30620.81424697801,1875.8658719294942,0.06532752284388427,0.47546330271644877,6.204398222484311
2023-07-13,30407.41631435991,1873.5068153773982,0.06506972860943833,0.4713759020166678,6.254217513325738
2023-07-14,31446.0149710716,2003.253616074307,0.0705333317221645,0.8125093807114796,7.07413290133055
2023-07-15,30311.827808130518,1935.9402407442033,0.06847111859565212,0.7196793898171404,6.938921519863673
2023-07-16,30297.971400125534,1931.389384157173,0.07203318726335275,0.7132555900513394,6.917854337216566
2023-07-17,30237.334785146097,1923.0359898160434,0.06966182122142472,0.7476671129966201,6.61402372575682
2023-07-18,30147.860079211525,1912.1228355695634,0.06997425090498402,0.7394962152284867,7.194329588026637
2023-07-19,29848.03227250528,1897.199112644643,0.06860952811110738,0.7812630940643422,6.922520280381535
2023-07-20,29919.87483825516,1889.2238055517662,0.07017617121569014,0.8212366992769505,6.913604957675166
2023-07-21,29787.041530355687,1891.0145054589366,0.07059646723316527,0.793283630832216,8.355283868525229
2023-07-22,29914.68272835899,1891.4724028266849,0.07336839473931198,0.7726808563347505,8.157200460774522
2023-07-23,29710.155935991766,1858.3111958083061,0.07041795269786608,0.7314015935483464,7.846863493030525
2023-07-24,30057.956718714588,1887.8269808569783,0.07189329880523077,0.7379910760166287,7.8926132704034355
2023-07-25,29184.901913057693,1850.431150587501,0.07443111396316238,0.7035253934126873,7.593652590444156
2023-07-26,29222.974630383527,1857.5965927470297,0.08171919103229187,0.710252778978069,7.400543079550818
2023-07-27,29363.672907978616,1871.5331057115002,0.07794154175017286,0.7158774882632872,7.7562398215170205
2023-07-28,29200.244001291314,1858.77702138144,0.07752369496797262,0.713435782414364,7.986134503564513
2023-07-29,29314.09738709836,1874.6939950760675,0.07728342969712826,0.7122965862439442,7.793035758903751
2023-07-30,29356.74774591667,1880.9180765299413,0.08019910025880837,0.7126071592756545,7.855574549937878
2023-07-31,29277.755810272716,1861.8699097932104,0.07803467090689206,0.7049110934788799,7.562182226498121
2023-08-01,29233.136365580438,1857.2761957628516,0.07787250121798182,0.6990302831310987,7.551686962403053
2023-08-02,29537.109746927432,1869.7451086679923,0.07787341775765667,0.7072155102655546,7.644048510603657
2023-08-03,29146.63627084363,1838.0119518760303,0.07416661033160461,0.6847397250082338,7.337069181187653
2023-08-04,29176.15059658541,1835.7013026752861,0.07364205096480092,0.6642104250823613,7.125578220779074
2023-08-05,29087.938086007627,1828.4611937761101,0.07347115151999366,0.6358100524337328,7.136032146121524
2023-08-06,29046.800457023197,1835.0705778421902,0.0756030103532975,0.6284302339961231,7.218537735993114
2023-08-07,29044.204375577556,1826.7067792702178,0.07414869988994734,0.6221532337189516,7.090867388745349
2023-08-08,29178.147751873083,1826.9334855730522,0.07337445878546754,0.6208379591018611,7.281257737532851
2023-08-09,29779.56167125089,1856.8441445120409,0.075010141400058,0.6426242001562646,7.446212665023167
2023-08-10,29585.48807737921,1855.8907273266504,0.07538491798507338,0.6436052062261336,7.6979698366517475
2023-08-11,29423.81891597763,1850.8769886993493,0.07575914683840941,0.6332138416848744,7.6106656414002245
2023-08-12,29396.8479714205,1847.5418351143242,0.07571372651610539,0.631617580467985,7.484950020872433
2023-08-13,29412.142274584105,1848.505238656101,0.07669635362899262,0.6270807267798834,7.437998137088484
2023-08-14,29284.96971374381,1839.5128095422053,0.07477774953713263,0.6256892005801732,7.368213601305651
2023-08-15,29400.58680419105,1843.5133910053466,0.0747643472233638,0.6346809011389943,7.411531002098271
2023-08-16,29170.490397060614,1826.9131281594616,0.07081813592450618,0.6093303800158635,7.041426182419712
2023-08-17,28754.197021112574,1809.4604742643007,0.06731245462385212,0.5892528804005854,6.759308785156346
2023-08-18,26501.58726991974,1675.8621709457839,0.061057306822760726,0.5045364413631485,6.177776083175886
2023-08-19,26042.838256848998,1660.6791095302815,0.06318900801674161,0.5055391266986587,6.169827358126142
2023-08-20,26104.778630797897,1669.233454808334,0.06373389834212899,0.5197335651388897,6.175369066489236
2023-08-21,26160.700419818215,1682.461825140931,0.06374373143630543,0.5390316044671543,6.206875302692759
2023-08-22,26119.005958595222,1666.8404654985097,0.06250115700604442,0.5244055106671905,6.175229867826943
2023-08-23,26033.675406585844,1635.191294137295,0.0625787986290826,0.5209235534966385,6.110510301913962
2023-08-24,26450.00862461353,1679.123993491918,0.06382348070813434,0.5299193795564925,6.346907274261131
2023-08-25,26134.934254516003,1658.3996538851384,0.06298434554239403,0.5181136081338515,6.072998623497532
2023-08-26,26044.036209289134,1653.4293196573105,0.06308841942677984,0.5262962066003952,6.0092230890773
2023-08-27,26002.015717319366,1645.9049996794286,0.06284280986569474,0.5229085098346918,6.004275095687794
2023-08-28,26082.717178218525,1656.9310584772875,0.06312366871597355,0.5235465779707102,6.02238371755352
2023-08-29,26109.2698239287,1653.198566161456,0.06344910406131266,0.5232997783274175,5.978984470643784
2023-08-30,27730.50373550554,1730.1902578762465,0.06632428213037588,0.5400245415413736,6.186604079247775
2023-08-31,27297.261438480404,1705.1081032258105,0.06584586448462562,0.5278782643099265,5.931985623892427
2023-09-01,25927.417005779287,1645.1815254166893,0.06377002381479428,0.5103225869981115,5.874259604181934
2023-09-02,25812.33049442542,1630.6058904999302,0.06387571772399435,0.4978373806645431,5.933920190124827
2023-09-03,25853.65684277757,1636.1621989563407,0.06344252810770806,0.49860445803030107,5.9649969290491045
2023-09-04,25959.596311463454,1635.4030431134638,0.06315180462378732,0.5045355543478169,6.025127120866322
2023-09-05,25829.364772941324,1630.6275466678564,0.06322655895402862,0.5084170373753433,6.015891215437196
2023-09-06,25784.41351983038,1633.077003857269,0.06398204457671447,0.5051559349926832,6.13681681655525
2023-09-07,25752.958418589413,1632.9024163463462,0.0635952495870512,0.5032527281519962,6.295323476025742
2023-09-08,26192.333433090567,1646.3050827277937,0.06354867403802597,0.504243042781387,6.379943170991524
2023-09-09,25907.228137249735,1636.354258593187,0.06366542045038241,0.5048375493141025,6.280802218251245
2023-09-10,25889.3250094629,1634.4459462937054,0.06337395925357936,0.5035773861130468,6.160013404946028
2023-09-11,25834.580098562914,1617.486179584741,0.061319662216443166,0.49784668531914017,6.014861843002968
2023-09-12,25133.303106566527,1549.8934231592937,0.06038231134359111,0.47437611189829754,5.81750855213024
2023-09-13,25866.806663158084,1594.9745013935253,0.06097960728633027,0.4808061803443956,5.962547629131711
2023-09-14,26223.436075660946,1607.736697039678,0.06126000770134185,0.4838766292224757,6.019990967320409
2023-09-15,26531.39556626326,1626.436340686946,0.06204891165256696,0.4890299653314932,6.150073503944212
2023-09-16,26634.631025000588,1641.9347582842215,0.06250555695711113,0.5004927929572198,6.365398241529255
2023-09-17,26557.768691994646,1634.4198849990876,0.0621164656501289,0.49927484586711185,6.283632065709154
2023-09-18,26520.988254783886,1622.47877705834,0.06152016263621522,0.4929015778661426,6.143214110253745
2023-09-19,26741.461110948952,1636.6346089914616,0.061998199372963914,0.5026838986052712,6.554833100265137
2023-09-20,27219.296874634216,1643.69841825706,0.06269824573181747,0.5141436165415822,6.860257820706446
2023-09-21,27115.846446970816,1621.5329552921687,0.06258764967383368,0.52162768971045,6.902336365409894
2023-09-22,26561.133454198716,1583.824247006604,0.061305108798888536,0.5066858953472407,6.677166207814441
2023-09-23,26572.0381115526,1593.47015355046,0.06153413010942697,0.5121909950476309,6.931605891556583
2023-09-24,26573.9234797301,1593.1799744357936,0.0615184609125791,0.5074174504708465,7.194960176959179
2023-09-25,26249.562897845204,1580.4777945863666,0.06064655416120601,0.5021664522567285,6.981401897591298
2023-09-26,26298.634678281232,1588.4711834402021,0.06093234736290818,0.5053664037106949,7.487043588194197
2023-09-27,26204.75759083597,1592.4861256187212,0.06057218812226259,0.5016672517390154,7.367758979006849
2023-09-28,26350.146895428057,1597.4168102614992,0.06051070553978841,0.49922867800462956,7.643620502199395
2023-09-29,27009.01375072488,1652.196396535431,0.06145830254812358,0.5095043912598881,7.817963883481831
2023-09-30,26917.199101637976,1667.9888487709648,0.062170765561261804,0.5212894024048964,7.957478510718355
2023-10-01,26969.876144072576,1670.9989557571496,0.06209857384105965,0.5154269237816644,8.173275205355003
2023-10-02,27967.510579087113,1733.8180349156962,0.06321795586802316,0.5241865284645633,8.042026246577885
2023-10-03,27615.06488509527,1665.2764251106737,0.06210914295693521,0.5132709648372707,7.472030354142351
2023-10-04,27439.121946705116,1656.3220030722484,0.06140747216002801,0.5376404368154039,7.418879844248799
2023-10-05,27792.1112772493,1648.1933725281149,0.06149617620239059,0.5329996917807625,7.688843987507268
2023-10-06,27435.874615135104,1612.9948892467298,0.06092272510149104,0.5235521685473244,7.47466112605068
2023-10-07,27958.196437350485,1646.393402292886,0.06145513833447826,0.526052843230149,7.653735252025906
2023-10-08,27977.543490700005,1635.0828552489816,0.0614590857590606,0.5218613815514104,7.533088381302588
2023-10-09,27948.10365174851,1634.2216551482747,0.06099638517492022,0.5179522650328043,7.678215230808403
2023-10-10,27593.782534439666,1580.1777604853462,0.05872443942089374,0.5028782420153989,7.282660706354257
2023-10-11,27392.247702732497,1567.4582264892952,0.0590275064948388,0.4972634454757502,7.266659000819015
2023-10-12,26842.190439092396,1564.9162030441025,0.0584439104015968,0.4886708683261174,7.391047845405136
2023-10-13,26729.137205815106,1536.812804708381,0.05783615344292576,0.48296413941457433,7.18582020146808
2023-10-14,26841.136220644406,1550.9668729956575,0.05834873718891761,0.4854689862802145,7.252798163179459
2023-10-15,26863.183569079916,1555.4562079337263,0.05984375368111896,0.48662950299092267,7.319920085397909
2023-10-16,27150.29700140705,1557.7608092483292,0.05929877944621505,0.48767907801471516,7.418398480867385
2023-10-17,28513.30993247735,1601.2321896426622,0.06011312185524228,0.4985158743038958,7.546265554361975
2023-10-18,28417.72175169982,1565.060587724063,0.05912437192247622,0.49171788094756197,7.335475538417494
2023-10-19,28328.245198134824,1564.0711872017082,0.058678343059851534,0.4879852147639939,7.360076983981199
2023-10-20,28715.748142407952,1568.3746833451946,0.05891413030525962,0.5200805573097996,7.310802651697444
2023-10-21,29677.392888476206,1603.9099355967796,0.05996939544060659,0.5167567211918106,7.58007508602942
2023-10-22,29920.07449265145,1629.2955293417388,0.06117681776716239,0.5208149431007241,8.897063795115772
2023-10-23,30019.38050086351,1664.5706380939323,0.06170435804241946,0.5228950727532569,10.13923430169388
2023-10-24,32953.262760830985,1764.9303085804013,0.0669854980911057,0.5457748399611067,10.514791523384565
2023-10-25,33846.72425733224,1784.773410988584,0.06651796936079203,0.5582475426640131,10.44261770544491
2023-10-26,34471.986031672015,1785.555149097494,0.0682874718252453,0.554769697077153,11.01095731780599
2023-10-27,34174.451552912586,1804.1617691384567,0.07181137698355167,0.5538368191324367,10.946701246072339
2023-10-28,33899.09305644032,1780.5704118622923,0.06780403607164562,0.54594603037128,11.209071609886296
2023-10-29,34092.630932838576,1776.3535658345309,0.06901262062729038,0.5451150555810712,10.919137940512952
2023-10-30,34556.242814761616,1798.1654135455137,0.06935301955809887,0.5564637794241395,11.105962059163092
2023-10-31,34498.70391946407,1809.639301345049,0.06967055369779693,0.5786581212577311,11.230300673011774
2023-11-01,34672.2892841885,1816.803148929945,0.06827646973786645,0.6004457063634022,11.368975229986194
2023-11-02,35457.45491210553,1846.482230513473,0.06881611907746883,0.6093844677140858,11.630389958453176
2023-11-03,34924.05545044328,1800.9071798806326,0.06788196459661354,0.6065634645569307,11.001668469385638
2023-11-04,34731.38136896784,1834.1730567056395,0.06813841987000055,0.6128581253381936,11.491212082670621
2023-11-05,35048.407834901074,1855.454385276214,0.06907113882563172,0.6160801916648888,11.48065573459435
2023-11-06,35061.92874919579,1895.9380660074166,0.07124068740740488,0.659180464466165,12.22698543903023
2023-11-07,35031.26888208706,1898.5182255844231,0.07638563909314537,0.7155023481986591,13.00225650710594
2023-11-08,35436.53762957962,1887.315321843377,0.07344469281820014,0.6856205349117217,13.036330673559341
2023-11-09,35795.080630710196,1891.491779137154,0.07555437872936722,0.6882299493850585,14.937511756933729
2023-11-10,36768.42081912672,2128.6095039438633,0.07340511561298507,0.667769491856625,14.660164737598192
2023-11-11,37344.249000720345,2078.853466304058,0.07532572359328558,0.659591296809527,15.543745358274903
2023-11-12,37122.722824306555,2052.994586063755,0.0783785235341219,0.6629780776327308,16.522366038326155
2023-11-13,37067.69698212008,2046.0870799735535,0.07802301355447827,0.6614091639025552,16.001615818403046
2023-11-14,36549.16204829837,2060.5328561356905,0.07486459497837897,0.6710329983039047,14.386352020390351
2023-11-15,35545.201433454065,1980.5154306252414,0.07248407733238275,0.6295797575234952,13.967890493529998
2023-11-16,37903.66245166294,2061.635532253063,0.07633339044090813,0.6499017732587722,15.006911599620532
2023-11-17,36201.51611146142,1962.243839589886,0.07863989706841468,0.6123377361737304,13.892455112698663
2023-11-18,36527.76022530742,1956.5174321166123,0.08602320148882048,0.6127256423878851,13.64247851809854
2023-11-19,36582.36844192274,1962.6305661102026,0.08018985915218003,0.6106601785005326,13.751157621539909
2023-11-20,37413.99460790531,2011.1267210635335,0.08044136924181554,0.6269907137854658,14.934227795202501
2023-11-21,37489.298470802016,2022.3881475372507,0.07765069624651542,0.6122065789959923,14.439354806026486
2023-11-22,35965.36036068078,1940.4448103653,0.07225859476258305,0.5801605100784207,13.61823478250274
2023-11-23,37464.83293220907,2065.9414413104028,0.0757816967103443,0.611723936220727,14.23266057162951
2023-11-24,37293.316127426726,2062.269551857858,0.07616528105013234,0.6203233552111861,14.390929078115178
2023-11-25,37738.93169747125,2080.8517575183496,0.0781835288786519,0.6219794905425804,14.458075191193798
2023-11-26,37809.85286625321,2085.426621540017,0.07887630537119249,0.6232374410205819,14.73108326500334
2023-11-27,37491.838186008135,2064.0742181655314,0.07856530216107285,0.6168507134180319,14.785339450816055
2023-11-28,37250.16905148115,2030.000505811856,0.07876790065274983,0.6040798420086526,14.226318424883564
2023-11-29,37802.23604377473,2048.535256652576,0.0806987801327769,0.6112661348716434,14.50667670735216
2023-11-30,37810.34641654128,2025.9373276989,0.08042184496005879,0.609145110324393,14.489977341519456
2023-12-01,37711.81837585267,2051.7567179446996,0.08333732101383999,0.6058189108224676,14.393208912075123
2023-12-02,38688.25874179069,2085.7123613209396,0.08390108570338436,0.6130010434931292,14.98534525007226
2023-12-03,39481.666416062864,2165.297880951399,0.08636936875231899,0.6205777815226358,16.00511803031201
2023-12-04,39960.275420410515,2190.7040403697074,0.08551148380143629,0.6231180551059444,15.725823590064403
2023-12-05,41974.331772543344,2242.961542677477,0.09171199264721583,0.6244086756616258,15.760485729890624
2023-12-06,44105.94477259938,2294.0951698534136,0.09422890453966364,0.6217479099188722,15.721532920708961
2023-12-07,43788.28880825234,2232.0254402104606,0.09475884460943315,0.6417940161511841,15.301470696219729
2023-12-08,43270.11955970747,2354.386930946088,0.09588348779125933,0.643096816218413,15.713586856694313
2023-12-09,44202.17610943621,2359.8890564833255,0.1015494961819159,0.6737415520210336,16.966858857885697
2023-12-10,43745.49199189547,2341.07248115182,0.09859035711939672,0.6589222499084937,16.228252970121254
2023-12-11,43757.959937619176,2352.0987284889175,0.10179931271823697,0.6615597705456061,16.32314771643231
2023-12-12,41200.96272610168,2222.3468384000316,0.09413432551903782,0.6195589019990316,14.757580129892647
2023-12-13,41450.819387377436,2200.3337161808727,0.09375299802089056,0.6190431290690513,14.508302668679773
2023-12-14,42931.76182603245,2260.8823525751127,0.09641173021896957,0.6281203011527012,14.770819411788821
2023-12-15,43009.5954563739,2317.4650743736975,0.09831889007597336,0.6321984476459265,15.40140224139454
2023-12-16,41992.01418722399,2219.9516178764084,0.09296086395184396,0.6151885755173983,14.269410709343532
2023-12-17,42247.06788172229,2227.936447135476,0.09696808508458456,0.6196883061852944,14.312478147693124
2023-12-18,41410.819634575855,2199.5401211883855,0.09296415401540024,0.6100285893571271,14.025458340002304
2023-12-19,42684.182554683386,2216.929013563485,0.09199517907595761,0.6125333400569155,14.64851678284986
2023-12-20,42250.206182797505,2176.8394126574362,0.0901093483812557,0.6047003387381882,14.071075715701893
2023-12-21,43634.1241684964,2198.421404460542,0.09136651288629116,0.6166326094714389,14.2087087007393
2023-12-22,43849.69959939619,2236.186961753279,0.09479279014302519,0.62343549697752,15.279276986308899
2023-12-23,44003.6960216438,2327.048962711535,0.09528754211549895,0.6251276873999784,15.497920085646589
2023-12-24,43752.03088478376,2310.955662998272,0.09361258929359442,0.6197095434300115,15.681731948172379
2023-12-25,43034.971063091514,2264.911143671657,0.0917887830351023,0.6133475295925358,15.291258898917343
2023-12-26,43638.236302200916,2273.6326121146535,0.09454674783213626,0.6470876013660011,15.6126461277896
2023-12-27,42516.426940282516,2230.8761843957795,0.09124090315882603,0.6216348445072681,15.068264694705913
2023-12-28,43418.46777504291,2376.771249284193,0.09354040468691449,0.635060919830047,16.64237036753479
2023-12-29,42600.65063315619,2345.2607087446872,0.09180674787660591,0.6346975136885982,16.051461472529084
2023-12-30,42074.70715618848,2299.5262072752594,0.09098554321711215,0.6230727903756257,15.528247553752367
2023-12-31,42220.61140121376,2294.3440063451,0.09013266672588452,0.6217721667534301,15.197976966244731
2024-01-01,42208.202176186474,2279.9410085689606,0.0893121264275588,0.6135560601066552,14.920925104492913
2024-01-02,44168.68118687473,2350.0262860085095,0.09205636127683142,0.6296830385207044,15.531767911179617
2024-01-03,44994.67388689237,2360.7821195890947,0.09124348017881254,0.6278857937694052,15.195813482381375
2024-01-04,42821.558989157995,2211.1708278638766,0.08193683499231003,0.5824243596025832,14.143246901092953
2024-01-05,44195.57856209971,2270.977439333732,0.08409107038180864,0.5872262385238018,14.544061582297742
2024-01-06,44113.69973389081,2267.087035484658,0.08267447501004517,0.5758983864443551,14.070064831820096
2024-01-07,43956.12071720152,2241.5108270042424,0.08056540283655343,0.5679216647603572,13.41940633069471
2024-01-08,43883.74387905174,2220.151561688879,0.0782361654175723,0.5518039675917262,13.105073261510308
2024-01-09,46936.185561217506,2331.6603294356382,0.08129840952015702,0.5773960010046552,14.153296854055547
2024-01-10,46105.94607828697,2341.160624264102,0.07926523002407286,0.5664177067521137,13.71026556356282
2024-01-11,46632.31314804979,2588.769163919145,0.0830525605514026,0.6003499915103494,15.029927154856383
2024-01-12,46314.355541602694,2618.3298618964914,0.08460340337816412,0.6014826396867949,14.9977475293525
2024-01-13,42893.92960550481,2524.5016938912413,0.08013410799748488,0.5716934604304549,14.118623015356173
2024-01-14,42848.47451640749,2575.9247354333543,0.080994523340881,0.5747834912448581,14.368334995322957
2024-01-15,41800.93282193406,2477.9374784307734,0.07996966829998112,0.5757120992815301,14.796981811279162
2024-01-16,42587.336038354406,2515.3199803936955,0.08121503581298796,0.5762027030427425,15.212022301427341
2024-01-17,43148.00164342693,2589.4826316304293,0.08126380302021614,0.5758358445162653,15.272358165469788
2024-01-18,42713.859186938986,2528.3287854519394,0.08043742737788831,0.5679004069804041,15.699130110623466
2024-01-19,41261.39479801012,2467.3289785137254,0.07796237781638628,0.5516545791416465,14.654008720429925
2024-01-20,41600.94093254464,2489.6180646533794,0.07851905067351118,0.5439861751074253,16.086678781551996
2024-01-21,41626.10711003664,2470.2636151036777,0.08768447158713796,0.552715966960041,15.722897031678631
2024-01-22,41541.89945706261,2454.909543339834,0.08532032641683161,0.5467948940837077,15.408740384890873
2024-01-23,39504.73005758438,2307.5870034987734,0.08018019150781798,0.5254414186122119,14.515962012925453
2024-01-24,39833.45410501688,2241.942776155338,0.07820560002568527,0.5175697937341619,14.265855010566892
2024-01-25,40123.67105847147,2236.7393130974074,0.07910139004185475,0.5183638044206802,14.23948595271002
2024-01-26,39938.28644155878,2219.6145274459245,0.07794293010214384,0.5137858881051207,13.78635973872808
2024-01-27,41862.9356109399,2268.8707315074744,0.07973021652820386,0.5321126490083735,14.188128606829817
2024-01-28,42119.61049464309,2267.907851752534,0.08008829969662802,0.5300126473861743,14.34294954367034
2024-01-29,42026.57856232145,2257.0544646456055,0.07880856374220704,0.5240514552654629,14.488636990721131
2024-01-30,43267.60927638767,2314.59472753004,0.08159748308941711,0.5352891121547717,14.986884453476765
2024-01-31,42892.03453014447,2344.001400019654,0.07975720320724666,0.5109143796227651,15.437437826951967
2024-02-01,42583.26354663417,2282.4858670158414,0.07869388270449892,0.5027970870235438,15.409996844791776
2024-02-02,43069.043420936796,2301.737299308667,0.07928008141110451,0.5059532334439473,17.124666110606697
2024-02-03,43170.65856159975,2307.4329984830933,0.07927059982626186,0.5100665858558499,17.767216641923824
2024-02-04,42976.84829990829,2294.7159248044077,0.07870840712850681,0.5190243989290595,17.64043091636434
2024-02-05,42599.35997055978,2290.084492877089,0.07824447550076137,0.5033199225800314,18.19201810497985
2024-02-06,42648.45692113544,2298.669906674278,0.07818348463194527,0.5060746613187489,19.11896660452867
2024-02-07,43087.78740814285,2372.7608787345252,0.07844511529167905,0.5051095087758172,18.30239142752814
2024-02-08,44247.415415479314,2424.0730404652095,0.08005062047837687,0.513397690638616,18.89942742880904
2024-02-09,45338.271189789484,2420.9685614791365,0.07986219820262577,0.514070497125211,18.218120685365356
2024-02-10,47143.24299107112,2487.8508971967804,0.08154864473138385,0.5256892872132635,18.481560203135793
2024-02-11,47768.995251247936,2499.4921841564314,0.08136518393300081,0.5238153826465716,18.943746265087597
2024-02-12,48189.88179303987,2505.076808453919,0.08109341330714206,0.5258798759142611,20.11125059325117
2024-02-13,50050.13609456397,2657.990407976775,0.08236974974082302,0.5321642961374793,20.49602473218751
2024-02-14,49732.14536955351,2641.5360974921623,0.08114855677506067,0.5250580324436228,19.87804244223337
2024-02-15,51790.16929752642,2780.372974906562,0.08547754621319077,0.5381650785592706,20.266399701438104
2024-02-16,51958.23029105492,2826.821475855177,0.08539619097435716,0.562670832075339,19.947655270452234
2024-02-17,52166.43430976192,2807.3717030539606,0.08598419190859105,0.5651227438068549,19.567520005510374
2024-02-18,51684.51749264525,2788.561332499608,0.08360374941304478,0.549953007159745,20.033303562216943
2024-02-19,52138.48578873693,2874.945276040071,0.08518648691170973,0.5569989508396108,20.089965531121127
2024-02-20,51764.313185487765,2943.723084777655,0.08937105403636093,0.5623610246980961,19.823360246503313
2024-02-21,52286.79372554667,3015.438952062055,0.08614427001637569,0.5632911734985222,19.31653404545923
2024-02-22,51842.75676625642,2977.0820166829903,0.08464044640774397,0.5494809981825469,18.570553399482154
2024-02-23,51319.500125702674,2974.1315861319913,0.08416759562188045,0.5411904079951343,18.141922476577378
2024-02-24,50841.081094770896,2926.2859129063513,0.08446411304507219,0.5348561201928979,17.954818782739114
2024-02-25,51553.096712831146,2988.317384063568,0.08610370247845048,0.5447789067331453,18.507156790818346
2024-02-26,51751.884054934555,3113.4082982877167,0.08610731820129837,0.5426078981817037,18.713454248869507
2024-02-27,54478.191083122954,3173.62994683714,0.08934849544539793,0.5513003044164156,19.099422787987216
