Date,BTC,ETH,XRP,DOGE,LINK
2020-05-11,8601.7958984375,185.912841796875,0.19406400620937347,0.0024129999801516533,3.5850648880004883
2020-05-12,8804.4775390625,189.3125,0.19763700664043427,0.0024629998952150345,3.6923739910125732
2020-05-13,9269.9873046875,199.1932830810547,0.20148000121116638,0.0025210001040250063,3.7604238986968994
2020-05-14,9733.7216796875,202.9490966796875,0.20312899351119995,0.0025740000419318676,3.799386978149414
2020-05-15,9328.197265625,195.62266540527344,0.19891099631786346,0.0025059999898076057,3.6746530532836914
2020-05-16,9377.013671875,200.6771240234375,0.20003199577331543,0.0025130000431090593,3.7600948810577393
2020-05-17,9670.7392578125,207.15869140625,0.20125499367713928,0.00253800000064075,3.7843289375305176
2020-05-18,9726.5751953125,214.52505493164062,0.2051759958267212,0.0025430000387132168,3.885345935821533
2020-05-19,9729.0380859375,213.45111083984375,0.20402799546718597,0.00253800000064075,3.922476053237915
2020-05-20,9522.9814453125,210.09674072265625,0.20170700550079346,0.0025080000050365925,4.071049213409424
2020-05-21,9081.76171875,199.88360595703125,0.19550900161266327,0.0024850000627338886,3.8477509021759033
2020-05-22,9182.5771484375,207.169189453125,0.20034299790859222,0.002532999962568283,4.070281982421875
2020-05-23,9209.287109375,208.69439697265625,0.19885599613189697,0.00254400004632771,3.9550609588623047
2020-05-24,8790.3681640625,202.37034606933594,0.19543099403381348,0.0024580000899732113,3.836322069168091
2020-05-25,8906.9345703125,205.3197479248047,0.19732700288295746,0.0025400000158697367,3.8699328899383545
2020-05-26,8835.052734375,201.90231323242188,0.19397500157356262,0.002486000070348382,3.8362770080566406
2020-05-27,9181.017578125,208.86343383789062,0.19785700738430023,0.0025100000202655792,3.8577029705047607
2020-05-28,9525.7509765625,219.84042358398438,0.20059500634670258,0.0025239998940378428,4.025351047515869
2020-05-29,9439.1240234375,220.6751251220703,0.1983480006456375,0.0025319999549537897,3.9865939617156982
2020-05-30,9700.4140625,242.34559631347656,0.20622000098228455,0.0026149998884648085,4.1684489250183105
2020-05-31,9461.05859375,230.9757080078125,0.20290599763393402,0.0025549998972564936,4.129938125610352
2020-06-01,10167.2685546875,246.99176025390625,0.21024900674819946,0.0026469998992979527,4.380641937255859
2020-06-02,9529.8037109375,237.21905517578125,0.20276400446891785,0.002560999942943454,4.386834144592285
2020-06-03,9656.7177734375,244.1793212890625,0.20366300642490387,0.002583000110462308,4.490728855133057
2020-06-04,9800.63671875,244.4263916015625,0.2049819976091385,0.0026310000102967024,4.433020114898682
2020-06-05,9665.533203125,241.22198486328125,0.20409199595451355,0.002595999976620078,4.377437114715576
2020-06-06,9653.6796875,241.9313201904297,0.20314200222492218,0.0025869999080896378,4.342623233795166
2020-06-07,9758.8525390625,245.16725158691406,0.20344899594783783,0.002606000052765012,4.34993314743042
2020-06-08,9771.4892578125,246.30990600585938,0.20377099514007568,0.0025839998852461576,4.45782995223999
2020-06-09,9795.7001953125,244.9114532470703,0.20201300084590912,0.0025690000038594007,4.450149059295654
2020-06-10,9870.0947265625,247.4449462890625,0.2029380053281784,0.0025839998852461576,4.4203009605407715
2020-06-11,9321.78125,231.70266723632812,0.1901800036430359,0.002452000044286251,3.9712119102478027
2020-06-12,9480.84375,237.4932098388672,0.19394299387931824,0.002520000096410513,4.090941905975342
2020-06-13,9475.27734375,238.90884399414062,0.19310599565505981,0.002532999962568283,4.11465311050415
2020-06-14,9386.7880859375,234.1147003173828,0.1916169971227646,0.0025110000278800726,3.9550130367279053
2020-06-15,9450.7021484375,229.9289093017578,0.19307400286197662,0.0024790000170469284,3.9339029788970947
2020-06-16,9538.0244140625,234.41616821289062,0.19130699336528778,0.0024870000779628754,4.0487141609191895
2020-06-17,9480.2548828125,233.0282745361328,0.19344300031661987,0.0024850000627338886,4.163669109344482
2020-06-18,9411.8408203125,232.10116577148438,0.1909569948911667,0.002471999963745475,4.168980121612549
2020-06-19,9288.0185546875,227.13829040527344,0.18679000437259674,0.0024349999148398638,4.079961776733398
2020-06-20,9332.3408203125,229.27426147460938,0.18850000202655792,0.0024470000062137842,4.170770168304443
2020-06-21,9303.6298828125,228.9898223876953,0.18560999631881714,0.0024470000062137842,4.189149856567383
2020-06-22,9648.7177734375,242.53318786621094,0.18927200138568878,0.0024739999789744616,4.4679341316223145
2020-06-23,9629.658203125,244.14215087890625,0.1886799931526184,0.0024840000551193953,4.8062520027160645
2020-06-24,9313.6103515625,235.7724609375,0.18427200615406036,0.0024300001095980406,4.719017028808594
2020-06-25,9264.8134765625,232.94448852539062,0.183569997549057,0.0024170000106096268,4.814206123352051
2020-06-26,9162.91796875,229.6680450439453,0.18267099559307098,0.0023590000346302986,4.680805206298828
2020-06-27,9045.390625,222.9597930908203,0.17685100436210632,0.0023129999171942472,4.426551818847656
2020-06-28,9143.58203125,225.34716796875,0.1776919960975647,0.002326000016182661,4.563483238220215
2020-06-29,9190.8544921875,228.1948699951172,0.17795899510383606,0.0023129999171942472,4.617929935455322
2020-06-30,9137.9931640625,226.31500244140625,0.17587000131607056,0.002319999970495701,4.569189071655273
2020-07-01,9228.3251953125,231.11341857910156,0.17697599530220032,0.0023539999965578318,4.698256015777588
2020-07-02,9123.41015625,229.39219665527344,0.17724399268627167,0.0023610000498592854,4.846618175506592
2020-07-03,9087.3037109375,225.38706970214844,0.17633600533008575,0.0023159999400377274,4.744166851043701
2020-07-04,9132.48828125,229.07411193847656,0.17798399925231934,0.0023089998867362738,4.804557800292969
2020-07-05,9073.9423828125,227.6645965576172,0.1770170032978058,0.0023089998867362738,4.7421698570251465
2020-07-06,9375.474609375,241.51022338867188,0.18856699764728546,0.002615999896079302,5.365053176879883
2020-07-07,9252.27734375,239.07553100585938,0.18478700518608093,0.0030900000128895044,5.712817192077637
2020-07-08,9428.3330078125,246.67001342773438,0.20469200611114502,0.004749999847263098,6.475725173950195
2020-07-09,9277.9677734375,243.01596069335938,0.20291000604629517,0.004397000186145306,6.104310989379883
2020-07-10,9278.8076171875,240.9849853515625,0.1986519992351532,0.0035149999894201756,6.138474941253662
2020-07-11,9240.3466796875,239.4581756591797,0.20119699835777283,0.0038109999150037766,6.119687080383301
2020-07-12,9276.5,242.13169860839844,0.20053799450397491,0.0036299999337643385,7.309183120727539
2020-07-13,9243.6142578125,239.60458374023438,0.1985750049352646,0.00317799998447299,7.182291030883789
2020-07-14,9243.2138671875,240.21148681640625,0.19880899786949158,0.0032939999364316463,8.10346508026123
2020-07-15,9192.8369140625,238.42352294921875,0.19711099565029144,0.0030849999748170376,8.643122673034668
2020-07-16,9132.2275390625,233.64088439941406,0.19404800236225128,0.0029949999880045652,8.337705612182617
2020-07-17,9151.392578125,232.77308654785156,0.19428099691867828,0.0030610000248998404,8.28039264678955
2020-07-18,9159.0400390625,235.4838104248047,0.19934099912643433,0.0034729999024420977,7.959280014038086
2020-07-19,9185.8173828125,238.48751831054688,0.19913500547409058,0.003381999908015132,8.065190315246582
2020-07-20,9164.2314453125,236.15316772460938,0.19506500661373138,0.0032389999832957983,7.272983074188232
2020-07-21,9374.8876953125,245.0167236328125,0.19898800551891327,0.0033050000201910734,7.281577110290527
2020-07-22,9525.36328125,262.1906433105469,0.203342005610466,0.0032850001007318497,7.466975212097168
2020-07-23,9581.072265625,274.6890563964844,0.20757800340652466,0.0032949999440461397,7.874476909637451
2020-07-24,9536.892578125,279.2154235839844,0.2040490061044693,0.003220000071451068,7.432153224945068
2020-07-25,9677.11328125,304.0567626953125,0.21410199999809265,0.0032339999452233315,7.6578240394592285
2020-07-26,9905.1669921875,309.64361572265625,0.21498200297355652,0.003234999952837825,7.49900484085083
2020-07-27,10990.873046875,321.51409912109375,0.22367200255393982,0.0031530000269412994,7.095582962036133
2020-07-28,10912.8232421875,316.6572570800781,0.23027700185775757,0.0031969998963177204,7.2234601974487305
2020-07-29,11100.4677734375,318.1908874511719,0.24309900403022766,0.003192000091075897,7.116083145141602
2020-07-30,11111.2138671875,334.5866394042969,0.24452200531959534,0.0032309999223798513,7.4169921875
2020-07-31,11323.466796875,345.5546569824219,0.25890401005744934,0.0032250001095235348,7.77291202545166
2020-08-01,11759.5927734375,385.19970703125,0.2895289957523346,0.00368899991735816,8.304458618164062
2020-08-02,11053.6142578125,370.6717224121094,0.28706198930740356,0.0033360000234097242,8.27177619934082
2020-08-03,11246.3486328125,386.295166015625,0.30994001030921936,0.0033889999613165855,9.164758682250977
2020-08-04,11205.892578125,389.87548828125,0.3004930019378662,0.0035349999088793993,9.821836471557617
2020-08-05,11747.0224609375,401.590576171875,0.30331099033355713,0.003512999974191189,9.5587739944458
2020-08-06,11779.7734375,394.9619445800781,0.3035840094089508,0.0035600000992417336,10.140254974365234
2020-08-07,11601.47265625,379.5128479003906,0.2946639955043793,0.0035329998936504126,10.06336498260498
2020-08-08,11754.0458984375,393.98736572265625,0.29402199387550354,0.0035099999513477087,12.689207077026367
2020-08-09,11675.7392578125,391.1204528808594,0.2886529862880707,0.0034630000591278076,13.853204727172852
2020-08-10,11878.111328125,395.8875732421875,0.29465898871421814,0.0034990001004189253,13.441035270690918
2020-08-11,11410.525390625,380.3840637207031,0.2844490110874176,0.0033939999993890524,13.105990409851074
2020-08-12,11584.9345703125,391.024169921875,0.2849299907684326,0.0034839999862015247,16.621543884277344
2020-08-13,11784.1376953125,428.7417907714844,0.2978070080280304,0.0035170000046491623,17.32600212097168
2020-08-14,11768.87109375,437.3978271484375,0.300370991230011,0.003561000106856227,16.92643165588379
2020-08-15,11865.6982421875,433.35491943359375,0.2996610105037689,0.0035389999393373728,19.098751068115234
2020-08-16,11892.8037109375,433.78662109375,0.30349200963974,0.003524000057950616,18.80418586730957
2020-08-17,12254.40234375,429.53125,0.3147670030593872,0.0035910001024603844,16.70554542541504
2020-08-18,11991.2333984375,423.6693115234375,0.3033069968223572,0.003513999981805682,16.241374969482422
2020-08-19,11758.283203125,406.4637756347656,0.29024600982666016,0.00342399999499321,16.2399845123291
2020-08-20,11878.3720703125,416.4397888183594,0.2925730049610138,0.003459000028669834,16.091297149658203
2020-08-21,11592.4892578125,389.1263427734375,0.2806819975376129,0.003392999991774559,13.80085563659668
2020-08-22,11681.8251953125,395.83514404296875,0.286545991897583,0.003441999899223447,15.96019172668457
2020-08-23,11664.84765625,391.3844909667969,0.28538599610328674,0.003413999918848276,15.174675941467285
2020-08-24,11774.595703125,408.1441955566406,0.28921499848365784,0.0034179999493062496,15.18336009979248
2020-08-25,11366.134765625,384.00103759765625,0.2779270112514496,0.0033050000201910734,14.216811180114746
2020-08-26,11488.36328125,386.46612548828125,0.2774910032749176,0.0033030000049620867,15.251754760742188
2020-08-27,11323.3974609375,382.63262939453125,0.26451098918914795,0.0032029999420046806,14.497711181640625
2020-08-28,11542.5,395.8746643066406,0.2720459997653961,0.0032679999712854624,15.156061172485352
2020-08-29,11506.865234375,399.9214782714844,0.27449700236320496,0.0032820000778883696,16.56707763671875
2020-08-30,11711.505859375,428.3957214355469,0.28303399682044983,0.0032999999821186066,16.472963333129883
2020-08-31,11680.8203125,435.0797424316406,0.28176599740982056,0.0032210000790655613,15.708488464355469
2020-09-01,11970.478515625,477.0519104003906,0.2956959903240204,0.0032560001127421856,16.121492385864258
2020-09-02,11414.0341796875,440.0404968261719,0.27646100521087646,0.0031220000237226486,14.8973970413208
2020-09-03,10245.296875,385.67193603515625,0.24658000469207764,0.0028019999153912067,12.016677856445312
2020-09-04,10511.8134765625,388.24114990234375,0.25588300824165344,0.0028989999555051327,12.492865562438965
2020-09-05,10169.5673828125,335.26007080078125,0.2376919984817505,0.0027580000460147858,10.611472129821777
2020-09-06,10280.3515625,353.3622741699219,0.24073100090026855,0.00278700003400445,12.913728713989258
2020-09-07,10369.5634765625,352.6734924316406,0.24217399954795837,0.002810999983921647,12.426576614379883
2020-09-08,10131.5166015625,337.60211181640625,0.23675300180912018,0.002756000030785799,11.785032272338867
2020-09-09,10242.34765625,351.1100158691406,0.2396090030670166,0.002778999973088503,12.37729263305664
2020-09-10,10363.138671875,368.1018981933594,0.2435300052165985,0.002804999938234687,12.551313400268555
2020-09-11,10400.9150390625,374.6955871582031,0.24329200387001038,0.0028059999458491802,12.501497268676758
2020-09-12,10442.1708984375,387.18310546875,0.24781399965286255,0.002819000044837594,12.769030570983887
2020-09-13,10323.755859375,365.57000732421875,0.24180099368095398,0.0027759999502450228,11.993545532226562
2020-09-14,10680.837890625,377.26885986328125,0.2463269978761673,0.0028029999230057,12.119579315185547
2020-09-15,10796.951171875,364.8392028808594,0.2438499927520752,0.002831999910995364,10.978154182434082
2020-09-16,10974.9052734375,365.8122863769531,0.24784700572490692,0.0028260000981390476,10.761816024780273
2020-09-17,10948.990234375,389.01922607421875,0.25219398736953735,0.002814000006765127,10.988880157470703
2020-09-18,10944.5859375,384.3645324707031,0.2507070004940033,0.0028039999306201935,10.081642150878906
2020-09-19,11094.3466796875,385.54437255859375,0.2517159879207611,0.0027940000873059034,10.147276878356934
2020-09-20,10938.271484375,371.0528259277344,0.24674299359321594,0.0027779999654740095,9.768121719360352
2020-09-21,10462.259765625,341.78607177734375,0.232137992978096,0.002630000002682209,8.759941101074219
2020-09-22,10538.4599609375,344.503173828125,0.23341700434684753,0.002655999967828393,8.764184951782227
2020-09-23,10246.1865234375,321.1163024902344,0.22122099995613098,0.0025599999353289604,7.702259063720703
2020-09-24,10760.06640625,349.3555908203125,0.23290500044822693,0.0026279999874532223,9.817477226257324
2020-09-25,10692.716796875,352.1832580566406,0.24192200601100922,0.002698000054806471,10.711363792419434
2020-09-26,10750.7236328125,355.48809814453125,0.24216000735759735,0.002715999959036708,10.341658592224121
2020-09-27,10775.26953125,357.4385070800781,0.2427549958229065,0.0026920000091195107,10.76908016204834
2020-09-28,10709.65234375,355.159423828125,0.2418619990348816,0.0026519999373704195,10.333558082580566
2020-09-29,10844.640625,359.75738525390625,0.24317699670791626,0.002684999955818057,10.115015983581543
2020-09-30,10784.4912109375,359.9378662109375,0.241784006357193,0.002630000002682209,9.85120964050293
2020-10-01,10619.4521484375,353.2059020996094,0.2382490038871765,0.002615999896079302,9.64990520477295
2020-10-02,10575.974609375,346.2389221191406,0.23411700129508972,0.002583000110462308,9.22470474243164
2020-10-03,10549.3291015625,346.5220947265625,0.2329380065202713,0.002598999999463558,9.304492950439453
2020-10-04,10669.5830078125,352.5790100097656,0.2476850003004074,0.002635000040754676,9.40491008758545
2020-10-05,10793.33984375,353.956787109375,0.2508159875869751,0.002612000098451972,9.623703002929688
2020-10-06,10604.40625,340.81585693359375,0.2453410029411316,0.0026110000908374786,8.779272079467773
2020-10-07,10668.96875,341.80865478515625,0.248539000749588,0.0025949999690055847,8.957850456237793
2020-10-08,10915.685546875,350.7661437988281,0.2514539957046509,0.002595999976620078,9.508817672729492
2020-10-09,11064.4580078125,365.5904846191406,0.25349101424217224,0.002652999944984913,10.346901893615723
2020-10-10,11296.361328125,370.96759033203125,0.25429001450538635,0.0026549999602138996,10.524792671203613
2020-10-11,11384.181640625,375.1420593261719,0.25571900606155396,0.0026740001048892736,10.847407341003418
2020-10-12,11555.36328125,387.73126220703125,0.2564460039138794,0.0026730000972747803,11.452909469604492
2020-10-13,11425.8994140625,381.1907653808594,0.2563230097293854,0.002635000040754676,10.995448112487793
2020-10-14,11429.5068359375,379.4840393066406,0.2494480013847351,0.0026370000559836626,10.949109077453613
2020-10-15,11495.349609375,377.44183349609375,0.24593999981880188,0.002592999953776598,10.737751960754395
2020-10-16,11322.123046875,366.22900390625,0.24044300615787506,0.002612000098451972,10.619549751281738
2020-10-17,11358.1015625,368.8559265136719,0.24093100428581238,0.002581000095233321,10.6525239944458
2020-10-18,11483.359375,378.21368408203125,0.24222500622272491,0.0025859999004751444,10.88071346282959
2020-10-19,11742.037109375,379.93560791015625,0.24596400558948517,0.002589999930933118,10.886282920837402
2020-10-20,11916.3349609375,369.13690185546875,0.24357299506664276,0.002601000014692545,9.878593444824219
2020-10-21,12823.689453125,392.1899719238281,0.2516149878501892,0.002630000002682209,10.804607391357422
